Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Fail, -9919.2265625, -11500.0, -12000.0, -11000.0, Fail, -9919.2265625, -11500.0, -12000.0, -11000.0, Fail, -9919.2265625, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9678.75911458, -11500.0, -12000.0, -11000.0, Fail, -9678.75911458, -11500.0, -12000.0, -11000.0, Fail, -9678.75911458, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -6921.66601562, -11479.8666667, -12000.0, -7646.53333333, Fail, -6921.66601562, -11486.3, -12000.0, -7652.96666667, Fail, -6921.66601562, -11490.9, -12000.0, -7657.56666667
, , , , , , , Fail, -3375.69173177, -8723.7, -12000.0, -4890.36666667, Fail, -3375.69173177, -8717.26666667, -12000.0, -4883.93333333, Fail, -3375.69173177, -8696.43333333, -12000.0, -4863.1
, , , , , , , Fail, -54.8489379883, -5817.63333333, -9650.96666667, -1984.3, Fail, -54.8489379883, -5800.1, -9633.43333333, -1966.76666667, Fail, -54.8489379883, -5805.3, -9638.63333333, -1971.96666667
, , , , , , , Pass, -22.1627248128, -3029.2, -6862.53333333, 500.0, Pass, -22.1627248128, -3004.83333333, -6838.16666667, 500.0, Pass, -22.1627248128, -2978.7, -6812.03333333, 500.0
, , , , , , , Pass, 0.478502511978, -69.0, -3902.33333333, 500.0, Pass, 0.478502511978, -63.3666666667, -3896.7, 500.0, Pass, 0.478502511978, -56.9, -3890.23333333, 500.0
, , , , , , , Pass, 221.423482259, 0.0, -2069.1, 500.0, Pass, 221.423482259, 0.0, -2028.03333333, 500.0, Pass, 221.423482259, 0.0, -2011.66666667, 500.0
, , , , , , , Fail, 1605.67252604, 0.0, -500.0, 500.0, Fail, 1605.67252604, 0.0, -500.0, 500.0, Fail, 1605.67252604, 0.0, -500.0, 500.0
, , , , , , , Fail, 2960.15983073, 0.0, -500.0, 1749.83333333, Fail, 2960.15983073, 0.0, -500.0, 1779.63333333, Fail, 2960.15983073, 0.0, -500.0, 1794.33333333
, , , , , , , Fail, 4465.84440104, 0.0, -500.0, 3744.9, Fail, 4465.84440104, 0.0, -500.0, 3781.9, Fail, 4465.84440104, 0.0, -500.0, 3782.4
, , , , , , , Pass, 6478.15755208, 2707.23333333, -500.0, 6540.56666667, Pass, 6478.15755208, 2751.6, -500.0, 6584.93333333, Pass, 6478.15755208, 2800.56666667, -500.0, 6633.9
, , , , , , , Pass, 8447.94335938, 5659.63333333, 1826.3, 9492.96666667, Pass, 8447.94335938, 5702.4, 1869.06666667, 9535.73333333, Pass, 8447.94335938, 5718.76666667, 1885.43333333, 9552.1
, , , , , , , Pass, 10683.5768229, 8501.0, 4667.66666667, 12000.0, Pass, 10683.5768229, 8542.93333333, 4709.6, 12000.0, Pass, 10683.5768229, 8555.63333333, 4722.3, 12000.0
, , , , , , , Pass, 11466.7356771, 11445.1, 7611.76666667, 12000.0, Pass, 11466.7356771, 11470.5333333, 7637.2, 12000.0, Pass, 11466.7356771, 11491.4333333, 7658.1, 12000.0
, , , , , , , Pass, 11614.7760417, 11500.0, 11000.0, 12000.0, Pass, 11614.7760417, 11500.0, 11000.0, 12000.0, Pass, 11614.7760417, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11551.3932292, 11500.0, 11000.0, 12000.0, Pass, 11551.3932292, 11500.0, 11000.0, 12000.0, Pass, 11551.3932292, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11611.1601562, 11500.0, 11000.0, 12000.0, Pass, 11611.1601562, 11500.0, 11000.0, 12000.0, Pass, 11611.1601562, 11500.0, 11000.0, 12000.0
Fail, VV_1_66_down_5, Reactive, 66.0, 5, 1500.0, VV_1_66_down_5.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11540.8294271, 11500.0, 11000.0, 12000.0, Pass, 11540.8294271, 11500.0, 11000.0, 12000.0, Pass, 11540.8294271, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11559.6223958, 11500.0, 11000.0, 12000.0, Pass, 11559.6223958, 11500.0, 11000.0, 12000.0, Pass, 11559.6223958, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11551.8658854, 11500.0, 11000.0, 12000.0, Pass, 11551.8658854, 11500.0, 11000.0, 12000.0, Pass, 11551.8658854, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11472.2942708, 11474.5333333, 7641.2, 12000.0, Pass, 11472.2942708, 11473.3333333, 7640.0, 12000.0, Pass, 11472.2942708, 11490.7666667, 7657.43333333, 12000.0
, , , , , , , Pass, 10652.2727865, 8616.86666667, 4783.53333333, 12000.0, Pass, 10652.2727865, 8552.06666667, 4718.73333333, 12000.0, Pass, 10652.2727865, 8547.1, 4713.76666667, 12000.0
, , , , , , , Pass, 8469.4921875, 5788.66666667, 1955.33333333, 9622.0, Pass, 8469.4921875, 5740.93333333, 1907.6, 9574.26666667, Pass, 8469.4921875, 5706.06666667, 1872.73333333, 9539.4
, , , , , , , Pass, 6551.30859375, 2833.83333333, -500.0, 6667.16666667, Pass, 6551.30859375, 2757.6, -500.0, 6590.93333333, Pass, 6551.30859375, 2741.56666667, -500.0, 6574.9
, , , , , , , Fail, 4482.88541667, 38.6, -500.0, 3871.93333333, Fail, 4482.88541667, 0.0, -500.0, 3807.86666667, Fail, 4482.88541667, 0.0, -500.0, 3762.16666667
, , , , , , , Fail, 2975.20214844, 0.0, -500.0, 1839.3, Fail, 2975.20214844, 0.0, -500.0, 1777.33333333, Fail, 2975.20214844, 0.0, -500.0, 1769.1
, , , , , , , Fail, 1764.12190755, 0.0, -500.0, 500.0, Fail, 1764.12190755, 0.0, -500.0, 500.0, Fail, 1764.12190755, 0.0, -500.0, 500.0
, , , , , , , Pass, 390.500732422, 0.0, -2044.13333333, 500.0, Pass, 390.500732422, 0.0, -2072.0, 500.0, Pass, 390.500732422, 0.0, -2071.46666667, 500.0
, , , , , , , Pass, -67.3867492676, -48.5666666667, -3881.9, 500.0, Pass, -67.3867492676, -67.9333333333, -3901.26666667, 500.0, Pass, -67.3867492676, -81.2, -3914.53333333, 500.0
, , , , , , , Pass, 54.646291097, -3018.83333333, -6852.16666667, 500.0, Pass, 54.646291097, -3039.16666667, -6872.5, 500.0, Pass, 54.646291097, -3011.13333333, -6844.46666667, 500.0
, , , , , , , Fail, -41.0029347738, -5807.53333333, -9640.86666667, -1974.2, Fail, -41.0029347738, -5828.23333333, -9661.56666667, -1994.9, Fail, -41.0029347738, -5846.06666667, -9679.4, -2012.73333333
, , , , , , , Fail, -3049.05208333, -8760.9, -12000.0, -4927.56666667, Fail, -3049.05208333, -8768.2, -12000.0, -4934.86666667, Fail, -3049.05208333, -8719.46666667, -12000.0, -4886.13333333
, , , , , , , Fail, -7103.19986979, -11500.0, -12000.0, -7686.53333333, Fail, -7103.19986979, -11500.0, -12000.0, -7677.33333333, Fail, -7103.19986979, -11500.0, -12000.0, -7669.33333333
, , , , , , , Fail, -9733.27929688, -11500.0, -12000.0, -11000.0, Fail, -9733.27929688, -11500.0, -12000.0, -11000.0, Fail, -9733.27929688, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9838.29296875, -11500.0, -12000.0, -11000.0, Fail, -9838.29296875, -11500.0, -12000.0, -11000.0, Fail, -9838.29296875, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10000.8248698, -11500.0, -12000.0, -11000.0, Fail, -10000.8248698, -11500.0, -12000.0, -11000.0, Fail, -10000.8248698, -11500.0, -12000.0, -11000.0
Fail, VV_1_66_up_5, Reactive, 66.0, 5, 1500.0, VV_1_66_up_5.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10062.3385417, -11500.0, -12000.0, -11000.0, Fail, -10062.3385417, -11500.0, -12000.0, -11000.0, Fail, -10062.3385417, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9849.28710938, -11500.0, -12000.0, -11000.0, Fail, -9849.28710938, -11500.0, -12000.0, -11000.0, Fail, -9849.28710938, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9763.51041667, -11500.0, -12000.0, -11000.0, Fail, -9763.51041667, -11500.0, -12000.0, -11000.0, Fail, -9763.51041667, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -6773.73632812, -11434.1666667, -12000.0, -7600.83333333, Fail, -6773.73632812, -11459.0333333, -12000.0, -7625.7, Fail, -6773.73632812, -11468.2333333, -12000.0, -7634.9
, , , , , , , Fail, -2727.77913411, -8686.1, -12000.0, -4852.76666667, Fail, -2727.77913411, -8720.16666667, -12000.0, -4886.83333333, Fail, -2727.77913411, -8720.26666667, -12000.0, -4886.93333333
, , , , , , , Fail, -71.6447550456, -5771.2, -9604.53333333, -1937.86666667, Fail, -71.6447550456, -5797.96666667, -9631.3, -1964.63333333, Fail, -71.6447550456, -5810.36666667, -9643.7, -1977.03333333
, , , , , , , Pass, -23.9451675415, -3042.16666667, -6875.5, 500.0, Pass, -23.9451675415, -3048.33333333, -6881.66666667, 500.0, Pass, -23.9451675415, -3032.6, -6865.93333333, 500.0
, , , , , , , Pass, 9.84411239624, -60.0, -3893.33333333, 500.0, Pass, 9.84411239624, -65.7333333333, -3899.06666667, 500.0, Pass, 9.84411239624, -57.1333333333, -3890.46666667, 500.0
, , , , , , , Pass, 237.471394857, 0.0, -2095.2, 500.0, Pass, 237.471394857, 0.0, -2045.7, 500.0, Pass, 237.471394857, 0.0, -2008.26666667, 500.0
, , , , , , , Fail, 1685.63655599, 0.0, -500.0, 500.0, Fail, 1685.63655599, 0.0, -500.0, 500.0, Fail, 1685.63655599, 0.0, -500.0, 500.0
, , , , , , , Fail, 3048.82324219, 0.0, -500.0, 1774.53333333, Fail, 3048.82324219, 0.0, -500.0, 1850.03333333, Fail, 3048.82324219, 0.0, -500.0, 1921.3
, , , , , , , Fail, 4523.75390625, 4.4, -500.0, 3837.73333333, Fail, 4523.75390625, 57.8666666667, -500.0, 3891.2, Fail, 4523.75390625, 73.0666666667, -500.0, 3906.4
, , , , , , , Pass, 6421.62630208, 2799.56666667, -500.0, 6632.9, Pass, 6421.62630208, 2879.26666667, -500.0, 6712.6, Pass, 6421.62630208, 2907.53333333, -500.0, 6740.86666667
, , , , , , , Pass, 8631.21223958, 5803.5, 1970.16666667, 9636.83333333, Pass, 8631.21223958, 5816.83333333, 1983.5, 9650.16666667, Pass, 8631.21223958, 5813.66666667, 1980.33333333, 9647.0
, , , , , , , Pass, 10706.4609375, 8587.13333333, 4753.8, 12000.0, Pass, 10706.4609375, 8615.0, 4781.66666667, 12000.0, Pass, 10706.4609375, 8622.06666667, 4788.73333333, 12000.0
, , , , , , , Pass, 11514.9921875, 11500.0, 7706.5, 12000.0, Pass, 11514.9921875, 11487.1666667, 7653.83333333, 12000.0, Pass, 11514.9921875, 11491.3333333, 7658.0, 12000.0
, , , , , , , Pass, 11493.7526042, 11500.0, 11000.0, 12000.0, Pass, 11493.7526042, 11500.0, 11000.0, 12000.0, Pass, 11493.7526042, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11449.1796875, 11500.0, 11000.0, 12000.0, Pass, 11449.1796875, 11500.0, 11000.0, 12000.0, Pass, 11449.1796875, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11490.9283854, 11500.0, 11000.0, 12000.0, Pass, 11490.9283854, 11500.0, 11000.0, 12000.0, Pass, 11490.9283854, 11500.0, 11000.0, 12000.0
Fail, VV_1_20_down_1, Reactive, 20.0, 3, 1500.0, VV_1_20_down_1.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11524.9205729, 11500.0, 11000.0, 12000.0, Pass, 11524.9205729, 11500.0, 11000.0, 12000.0, Pass, 11524.9205729, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11490.5585938, 11500.0, 11000.0, 12000.0, Pass, 11490.5585938, 11500.0, 11000.0, 12000.0, Pass, 11490.5585938, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11540.2916667, 11500.0, 11000.0, 12000.0, Pass, 11540.2916667, 11500.0, 11000.0, 12000.0, Pass, 11540.2916667, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11458.234375, 11500.0, 7689.56666667, 12000.0, Pass, 11458.234375, 11500.0, 7691.6, 12000.0, Pass, 11458.234375, 11500.0, 7728.83333333, 12000.0
, , , , , , , Pass, 10678.9798177, 8461.43333333, 4628.1, 12000.0, Pass, 10678.9798177, 8503.4, 4670.06666667, 12000.0, Pass, 10678.9798177, 8527.2, 4693.86666667, 12000.0
, , , , , , , Pass, 8572.07421875, 5737.8, 1904.46666667, 9571.13333333, Pass, 8572.07421875, 5759.16666667, 1925.83333333, 9592.5, Pass, 8572.07421875, 5799.23333333, 1965.9, 9632.56666667
, , , , , , , Pass, 6540.22786458, 2831.6, -500.0, 6664.93333333, Pass, 6540.22786458, 2895.73333333, -500.0, 6729.06666667, Pass, 6540.22786458, 2932.0, -500.0, 6765.33333333
, , , , , , , Fail, 4606.89811198, 95.4333333333, -500.0, 3928.76666667, Fail, 4606.89811198, 124.133333333, -500.0, 3957.46666667, Fail, 4606.89811198, 126.766666667, -500.0, 3960.1
, , , , , , , Fail, 3192.91731771, 0.0, -500.0, 1961.36666667, Fail, 3192.91731771, 0.0, -500.0, 2037.4, Fail, 3192.91731771, 0.0, -500.0, 2038.53333333
, , , , , , , Fail, 1852.66715495, 0.0, -500.0, 500.0, Fail, 1852.66715495, 0.0, -500.0, 500.0, Fail, 1852.66715495, 0.0, -500.0, 500.0
, , , , , , , Fail, 503.586954753, 0.0, -1828.46666667, 500.0, Fail, 503.586954753, 0.0, -1783.33333333, 500.0, Fail, 503.586954753, 0.0, -1776.53333333, 500.0
, , , , , , , Pass, -10.4254112244, 0.0, -3678.13333333, 500.0, Pass, -10.4254112244, 0.0, -3669.8, 500.0, Pass, -10.4254112244, 0.0, -3684.3, 500.0
, , , , , , , Pass, -80.3260294596, -2740.16666667, -6573.5, 500.0, Pass, -80.3260294596, -2759.93333333, -6593.26666667, 500.0, Pass, -80.3260294596, -2771.36666667, -6604.7, 500.0
, , , , , , , Fail, 81.1218109131, -5601.73333333, -9435.06666667, -1768.4, Fail, 81.1218109131, -5646.6, -9479.93333333, -1813.26666667, Fail, 81.1218109131, -5654.93333333, -9488.26666667, -1821.6
, , , , , , , Fail, -2823.6311849, -8488.33333333, -12000.0, -4655.0, Fail, -2823.6311849, -8496.9, -12000.0, -4663.56666667, Fail, -2823.6311849, -8520.4, -12000.0, -4687.06666667
, , , , , , , Fail, -6417.88411458, -11373.9666667, -12000.0, -7540.63333333, Fail, -6417.88411458, -11414.2, -12000.0, -7580.86666667, Fail, -6417.88411458, -11432.5666667, -12000.0, -7599.23333333
, , , , , , , Fail, -9753.68815104, -11500.0, -12000.0, -11000.0, Fail, -9753.68815104, -11500.0, -12000.0, -11000.0, Fail, -9753.68815104, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9823.13020833, -11500.0, -12000.0, -11000.0, Fail, -9823.13020833, -11500.0, -12000.0, -11000.0, Fail, -9823.13020833, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10040.3255208, -11500.0, -12000.0, -11000.0, Fail, -10040.3255208, -11500.0, -12000.0, -11000.0, Fail, -10040.3255208, -11500.0, -12000.0, -11000.0
Fail, VV_1_20_up_1, Reactive, 20.0, 3, 1500.0, VV_1_20_up_1.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -9960.51367188, -11500.0, -12000.0, -11000.0, Fail, -9960.51367188, -11500.0, -12000.0, -11000.0, Fail, -9960.51367188, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9881.53841146, -11500.0, -12000.0, -11000.0, Fail, -9881.53841146, -11500.0, -12000.0, -11000.0, Fail, -9881.53841146, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9739.35026042, -11500.0, -12000.0, -11000.0, Fail, -9739.35026042, -11500.0, -12000.0, -11000.0, Fail, -9739.35026042, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -6350.85481771, -11483.6333333, -12000.0, -7650.3, Fail, -6350.85481771, -11442.0, -12000.0, -7608.66666667, Fail, -6350.85481771, -11428.1666667, -12000.0, -7594.83333333
, , , , , , , Fail, -2586.07877604, -8711.33333333, -12000.0, -4878.0, Fail, -2586.07877604, -8602.53333333, -12000.0, -4769.2, Fail, -2586.07877604, -8563.56666667, -12000.0, -4730.23333333
, , , , , , , Fail, 3.07061513265, -5734.33333333, -9567.66666667, -1901.0, Fail, 3.07061513265, -5665.63333333, -9498.96666667, -1832.3, Fail, 3.07061513265, -5646.43333333, -9479.76666667, -1813.1
, , , , , , , Pass, 11.1928965251, -3007.06666667, -6840.4, 500.0, Pass, 11.1928965251, -2916.5, -6749.83333333, 500.0, Pass, 11.1928965251, -2855.1, -6688.43333333, 500.0
, , , , , , , Pass, -15.6921590169, 0.0, -3790.16666667, 500.0, Pass, -15.6921590169, 0.0, -3734.8, 500.0, Pass, -15.6921590169, 0.0, -3709.83333333, 500.0
, , , , , , , Pass, 481.401489258, 0.0, -1973.16666667, 500.0, Pass, 481.401489258, 0.0, -1889.63333333, 500.0, Pass, 481.401489258, 0.0, -1838.03333333, 500.0
, , , , , , , Fail, 1863.01383464, 0.0, -500.0, 500.0, Fail, 1863.01383464, 0.0, -500.0, 500.0, Fail, 1863.01383464, 0.0, -500.0, 500.0
, , , , , , , Fail, 3030.58333333, 0.0, -500.0, 1866.96666667, Fail, 3030.58333333, 0.0, -500.0, 1960.96666667, Fail, 3030.58333333, 0.0, -500.0, 1995.13333333
, , , , , , , Fail, 4477.39713542, 66.3666666667, -500.0, 3899.7, Fail, 4477.39713542, 114.866666667, -500.0, 3948.2, Fail, 4477.39713542, 114.833333333, -500.0, 3948.16666667
, , , , , , , Pass, 6548.51757812, 2836.16666667, -500.0, 6669.5, Pass, 6548.51757812, 2906.66666667, -500.0, 6740.0, Pass, 6548.51757812, 2934.13333333, -500.0, 6767.46666667
, , , , , , , Pass, 8748.47460938, 5819.43333333, 1986.1, 9652.76666667, Pass, 8748.47460938, 5813.13333333, 1979.8, 9646.46666667, Pass, 8748.47460938, 5799.43333333, 1966.1, 9632.76666667
, , , , , , , Pass, 10802.1360677, 8580.03333333, 4746.7, 12000.0, Pass, 10802.1360677, 8617.83333333, 4784.5, 12000.0, Pass, 10802.1360677, 8628.76666667, 4795.43333333, 12000.0
, , , , , , , Pass, 11417.7278646, 11500.0, 7706.76666667, 12000.0, Pass, 11417.7278646, 11493.9333333, 7660.6, 12000.0, Pass, 11417.7278646, 11482.4333333, 7649.1, 12000.0
, , , , , , , Pass, 11603.9088542, 11500.0, 11000.0, 12000.0, Pass, 11603.9088542, 11500.0, 11000.0, 12000.0, Pass, 11603.9088542, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11512.0494792, 11500.0, 11000.0, 12000.0, Pass, 11512.0494792, 11500.0, 11000.0, 12000.0, Pass, 11512.0494792, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11583.453125, 11500.0, 11000.0, 12000.0, Pass, 11583.453125, 11500.0, 11000.0, 12000.0, Pass, 11583.453125, 11500.0, 11000.0, 12000.0
Fail, VV_1_20_down_2, Reactive, 20.0, 3, 1500.0, VV_1_20_down_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11589.40625, 11500.0, 11000.0, 12000.0, Pass, 11589.40625, 11500.0, 11000.0, 12000.0, Pass, 11589.40625, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11577.1236979, 11500.0, 11000.0, 12000.0, Pass, 11577.1236979, 11500.0, 11000.0, 12000.0, Pass, 11577.1236979, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11487.0299479, 11500.0, 11000.0, 12000.0, Pass, 11487.0299479, 11500.0, 11000.0, 12000.0, Pass, 11487.0299479, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11524.7135417, 11500.0, 7677.46666667, 12000.0, Pass, 11524.7135417, 11478.8, 7645.46666667, 12000.0, Pass, 11524.7135417, 11500.0, 7680.86666667, 12000.0
, , , , , , , Pass, 10676.5833333, 8434.33333333, 4601.0, 12000.0, Pass, 10676.5833333, 8455.63333333, 4622.3, 12000.0, Pass, 10676.5833333, 8459.2, 4625.86666667, 12000.0
, , , , , , , Pass, 8640.49348958, 5701.93333333, 1868.6, 9535.26666667, Pass, 8640.49348958, 5699.8, 1866.46666667, 9533.13333333, Pass, 8640.49348958, 5700.56666667, 1867.23333333, 9533.9
, , , , , , , Fail, 6654.04622396, 2666.13333333, -500.0, 6499.46666667, Fail, 6654.04622396, 2710.2, -500.0, 6543.53333333, Fail, 6654.04622396, 2749.2, -500.0, 6582.53333333
, , , , , , , Fail, 4551.32128906, 0.0, -500.0, 3795.86666667, Fail, 4551.32128906, 0.0, -500.0, 3827.2, Fail, 4551.32128906, 20.1666666667, -500.0, 3853.5
, , , , , , , Fail, 3275.65071615, 0.0, -500.0, 1736.3, Fail, 3275.65071615, 0.0, -500.0, 1778.2, Fail, 3275.65071615, 0.0, -500.0, 1845.13333333
, , , , , , , Fail, 1883.12955729, 0.0, -500.0, 500.0, Fail, 1883.12955729, 0.0, -500.0, 500.0, Fail, 1883.12955729, 0.0, -500.0, 500.0
, , , , , , , Fail, 541.877156576, 0.0, -2050.46666667, 500.0, Fail, 541.877156576, 0.0, -1977.4, 500.0, Fail, 541.877156576, 0.0, -1908.43333333, 500.0
, , , , , , , Pass, -41.4862543742, 0.0, -3799.8, 500.0, Pass, -41.4862543742, 0.0, -3732.4, 500.0, Pass, -41.4862543742, 0.0, -3707.83333333, 500.0
, , , , , , , Pass, 63.6537984212, -2950.73333333, -6784.06666667, 500.0, Pass, 63.6537984212, -2864.6, -6697.93333333, 500.0, Pass, 63.6537984212, -2808.3, -6641.63333333, 500.0
, , , , , , , Fail, -4.13911914825, -5681.93333333, -9515.26666667, -1848.6, Fail, -4.13911914825, -5620.13333333, -9453.46666667, -1786.8, Fail, -4.13911914825, -5614.76666667, -9448.1, -1781.43333333
, , , , , , , Fail, -2630.11897786, -8632.83333333, -12000.0, -4799.5, Fail, -2630.11897786, -8566.93333333, -12000.0, -4733.6, Fail, -2630.11897786, -8522.46666667, -12000.0, -4689.13333333
, , , , , , , Fail, -6495.56445312, -11401.9, -12000.0, -7568.56666667, Fail, -6495.56445312, -11367.1666667, -12000.0, -7533.83333333, Fail, -6495.56445312, -11367.9666667, -12000.0, -7534.63333333
, , , , , , , Fail, -9721.04361979, -11500.0, -12000.0, -11000.0, Fail, -9721.04361979, -11500.0, -12000.0, -11000.0, Fail, -9721.04361979, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9916.53255208, -11500.0, -12000.0, -11000.0, Fail, -9916.53255208, -11500.0, -12000.0, -11000.0, Fail, -9916.53255208, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10049.9544271, -11500.0, -12000.0, -11000.0, Fail, -10049.9544271, -11500.0, -12000.0, -11000.0, Fail, -10049.9544271, -11500.0, -12000.0, -11000.0
Fail, VV_1_20_up_2, Reactive, 20.0, 3, 1500.0, VV_1_20_up_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10019.6933594, -11500.0, -12000.0, -11000.0, Fail, -10019.6933594, -11500.0, -12000.0, -11000.0, Fail, -10019.6933594, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9903.21875, -11500.0, -12000.0, -11000.0, Fail, -9903.21875, -11500.0, -12000.0, -11000.0, Fail, -9903.21875, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9733.09179688, -11500.0, -12000.0, -11000.0, Fail, -9733.09179688, -11500.0, -12000.0, -11000.0, Fail, -9733.09179688, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -6552.26627604, -11457.9, -12000.0, -7624.56666667, Fail, -6552.26627604, -11482.3666667, -12000.0, -7649.03333333, Fail, -6552.26627604, -11500.0, -12000.0, -7672.63333333
, , , , , , , Fail, -2863.01497396, -8717.16666667, -12000.0, -4883.83333333, Fail, -2863.01497396, -8757.1, -12000.0, -4923.76666667, Fail, -2863.01497396, -8757.0, -12000.0, -4923.66666667
, , , , , , , Fail, 66.4455922445, -5779.66666667, -9613.0, -1946.33333333, Fail, 66.4455922445, -5811.83333333, -9645.16666667, -1978.5, Fail, 66.4455922445, -5827.4, -9660.73333333, -1994.06666667
, , , , , , , Pass, -31.5905125936, -3039.16666667, -6872.5, 500.0, Pass, -31.5905125936, -3054.03333333, -6887.36666667, 500.0, Pass, -31.5905125936, -3050.73333333, -6884.06666667, 500.0
, , , , , , , Pass, 23.1810938517, -42.2, -3875.53333333, 500.0, Pass, 23.1810938517, -55.7666666667, -3889.1, 500.0, Pass, 23.1810938517, -70.8333333333, -3904.16666667, 500.0
, , , , , , , Pass, 446.653442383, 0.0, -2109.23333333, 500.0, Pass, 446.653442383, 0.0, -2103.23333333, 500.0, Pass, 446.653442383, 0.0, -2070.06666667, 500.0
, , , , , , , Fail, 1846.30696615, 0.0, -500.0, 500.0, Fail, 1846.30696615, 0.0, -500.0, 500.0, Fail, 1846.30696615, 0.0, -500.0, 500.0
, , , , , , , Fail, 3174.0563151, 0.0, -500.0, 1704.56666667, Fail, 3174.0563151, 0.0, -500.0, 1758.63333333, Fail, 3174.0563151, 0.0, -500.0, 1786.5
, , , , , , , Fail, 4581.75325521, 0.0, -500.0, 3778.63333333, Fail, 4581.75325521, 0.0, -500.0, 3791.9, Fail, 4581.75325521, 0.0, -500.0, 3799.03333333
, , , , , , , Fail, 6654.75390625, 2666.1, -500.0, 6499.43333333, Fail, 6654.75390625, 2735.26666667, -500.0, 6568.6, Fail, 6654.75390625, 2777.4, -500.0, 6610.73333333
, , , , , , , Pass, 8695.92122396, 5734.3, 1900.96666667, 9567.63333333, Pass, 8695.92122396, 5750.5, 1917.16666667, 9583.83333333, Pass, 8695.92122396, 5767.96666667, 1934.63333333, 9601.3
, , , , , , , Pass, 10881.9342448, 8485.86666667, 4652.53333333, 12000.0, Pass, 10881.9342448, 8543.9, 4710.56666667, 12000.0, Pass, 10881.9342448, 8561.53333333, 4728.2, 12000.0
, , , , , , , Pass, 11619.5625, 11500.0, 7719.73333333, 12000.0, Pass, 11619.5625, 11500.0, 7711.4, 12000.0, Pass, 11619.5625, 11500.0, 7737.93333333, 12000.0
, , , , , , , Pass, 11532.3242188, 11500.0, 11000.0, 12000.0, Pass, 11532.3242188, 11500.0, 11000.0, 12000.0, Pass, 11532.3242188, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11440.6653646, 11500.0, 11000.0, 12000.0, Pass, 11440.6653646, 11500.0, 11000.0, 12000.0, Pass, 11440.6653646, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11525.796875, 11500.0, 11000.0, 12000.0, Pass, 11525.796875, 11500.0, 11000.0, 12000.0, Pass, 11525.796875, 11500.0, 11000.0, 12000.0
Fail, VV_1_20_down_3, Reactive, 20.0, 3, 1500.0, VV_1_20_down_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11556.3984375, 11500.0, 11000.0, 12000.0, Pass, 11556.3984375, 11500.0, 11000.0, 12000.0, Pass, 11556.3984375, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11577.7513021, 11500.0, 11000.0, 12000.0, Pass, 11577.7513021, 11500.0, 11000.0, 12000.0, Pass, 11577.7513021, 11500.0, 11000.0, 12000.0
